Grid,MeanLapTime_sec,AirTemp,TrackTemp,Humidity,Rainfall,Team_Alfa Romeo,Team_Alfa Romeo Racing,Team_AlphaTauri,Team_Alpine,Team_Aston Martin,Team_Ferrari,Team_Force India,Team_Haas F1 Team,Team_Kick Sauber,Team_McLaren,Team_Mercedes,Team_RB,Team_Racing Point,Team_Red Bull Racing,Team_Renault,Team_Sauber,Team_Toro Rosso,Team_Williams,Team_nan
7.0,,22.02977099236641,34.33206106870229,67.41526717557252,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2.0,,28.806060606060612,40.34242424242424,51.362878787878785,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
16.0,,25.43540372670808,47.14968944099379,59.49068322981366,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
19.0,,36.56585365853658,48.957317073170735,7.109756097560975,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
17.0,,26.23254901960784,28.973333333333333,87.44705882352942,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.0,,23.1373417721519,51.56139240506329,60.10126582278481,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
18.0,,24.132467532467533,41.096103896103905,63.44155844155844,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
16.0,,20.460109289617485,46.77595628415301,58.17486338797814,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.0,,18.0304,23.2608,71.1368,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.0,,19.76356589147287,39.65426356589147,51.40852713178294,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
15.0,,21.206707317073167,47.579268292682926,31.2109756097561,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
14.0,,20.53834586466165,27.627819548872186,54.517293233082704,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,,28.808536585365857,48.579268292682926,32.80487804878049,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,,21.662686567164172,25.769651741293536,85.2587064676617,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
14.0,,30.786250000000003,36.445625,74.65,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.0,,15.82547770700637,18.18089171974522,93.5248407643312,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.0,,18.0304,23.2608,71.1368,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9.0,,18.559880239520957,26.720958083832333,69.31736526946108,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1.0,,21.93358778625954,30.486259541984733,37.555725190839695,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
15.0,,26.23254901960784,28.973333333333333,87.44705882352942,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.0,,29.330128205128204,42.928205128205136,42.32051282051282,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,,20.460109289617485,46.77595628415301,58.17486338797814,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0,,28.82387096774194,44.91612903225806,46.92258064516129,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,,26.41513157894737,30.60328947368421,75.54013157894737,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5.0,,36.56585365853658,48.957317073170735,7.109756097560975,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
9.0,,24.519108280254777,28.4656050955414,59.05477707006369,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.0,,18.05,17.99444444444444,47.361111111111114,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
15.0,,26.018045112781955,29.566165413533835,64.47142857142858,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.0,,9.499999999999998,16.360204081632652,59.40408163265305,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
13.0,,29.86541353383459,33.12406015037594,66.03609022556391,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
12.0,,25.06590909090909,39.25568181818182,45.86363636363637,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.0,,28.684166666666663,52.025,33.8325,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,,26.640707964601766,34.60973451327434,50.892920353982305,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
18.0,,19.13860759493671,21.75696202531645,61.947468354430384,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9.0,,27.43167701863354,31.01180124223602,21.496894409937887,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.0,,27.43163265306122,52.16938775510204,38.73979591836735,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
13.0,,26.640707964601766,34.60973451327434,50.892920353982305,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
13.0,,22.27469387755102,31.038367346938777,75.66530612244898,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
14.0,,15.82547770700637,18.18089171974522,93.5248407643312,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
9.0,,17.825174825174823,17.723776223776223,47.86013986013986,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
14.0,,24.860625,41.209999999999994,49.225,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,,20.25592105263158,30.74671052631579,35.13815789473684,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
17.0,,25.42039473684211,28.40921052631579,59.66447368421053,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.0,,30.164843750000003,54.46171875,47.734375,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.0,,25.06590909090909,39.25568181818182,45.86363636363637,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.0,,28.808536585365857,48.579268292682926,32.80487804878049,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.0,,30.164843750000003,54.46171875,47.734375,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9.0,,24.778181818181817,29.945454545454545,61.30818181818182,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6.0,,22.02977099236641,34.33206106870229,67.41526717557252,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,,16.66140350877193,25.25175438596491,45.651754385964914,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
18.0,,20.25592105263158,30.74671052631579,35.13815789473684,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.0,,22.674025974025977,33.838961038961045,63.077922077922075,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.0,,26.962820512820517,33.46089743589744,51.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.0,,26.70592105263158,44.34934210526316,38.01973684210526,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.0,,19.76356589147287,39.65426356589147,51.40852713178294,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.0,,27.11741935483871,36.689032258064515,59.42580645161291,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.0,,28.148447204968942,37.47080745341616,61.192546583850934,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7.0,,25.547368421052628,45.63947368421053,23.55263157894737,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
17.0,,15.82547770700637,18.18089171974522,93.5248407643312,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.0,,19.88867924528302,35.60251572327045,51.0503144654088,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
13.0,,19.13860759493671,21.75696202531645,61.947468354430384,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.0,,20.947244094488195,23.469291338582668,58.169291338582674,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
16.0,,27.28860759493671,42.070253164556966,42.31645569620253,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,,30.617283950617285,42.81975308641975,58.858024691358025,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6.0,,29.28529411764706,35.523529411764706,49.62352941176471,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9.0,,27.11741935483871,36.689032258064515,59.42580645161291,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
10.0,,27.73469387755102,43.13877551020408,33.14965986394558,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10.0,,23.477868852459014,41.31311475409837,70.4532786885246,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,,23.203030303030303,41.633333333333326,46.28787878787879,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.0,,24.132467532467533,41.096103896103905,63.44155844155844,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
12.0,,17.449549549549552,30.13963963963964,54.15765765765766,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,,25.43540372670808,47.14968944099379,59.49068322981366,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.0,,26.640707964601766,34.60973451327434,50.892920353982305,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3.0,,25.314399999999996,35.22879999999999,58.6304,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
19.0,,16.791866028708135,24.94114832535885,70.77511961722487,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0,,23.203030303030303,41.633333333333326,46.28787878787879,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,,26.018045112781955,29.566165413533835,64.47142857142858,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,,29.42587412587413,46.420979020979026,35.00699300699301,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5.0,,25.43540372670808,47.14968944099379,59.49068322981366,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
16.0,,25.547368421052628,45.63947368421053,23.55263157894737,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
15.0,,28.148447204968942,37.47080745341616,61.192546583850934,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.0,,27.73469387755102,43.13877551020408,33.14965986394558,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.0,,21.78717948717949,36.08397435897436,40.51923076923077,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2.0,,24.546078431372553,42.03333333333334,49.049019607843135,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8.0,,25.42039473684211,28.40921052631579,59.66447368421053,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,,26.23254901960784,28.973333333333333,87.44705882352942,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6.0,,17.873333333333335,28.24066666666667,61.92666666666667,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
19.0,,21.662686567164172,25.769651741293536,85.2587064676617,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4.0,,29.965161290322584,35.752903225806456,66.45548387096774,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
18.0,,26.018045112781955,29.566165413533835,64.47142857142858,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11.0,,20.96602564102564,33.18397435897436,49.73076923076923,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16.0,,18.53024691358025,30.59320987654321,63.901234567901234,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.0,,24.312727272727273,41.689090909090915,34.442424242424245,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.0,,26.41513157894737,30.60328947368421,75.54013157894737,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8.0,,17.873333333333335,28.24066666666667,61.92666666666667,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5.0,,31.46289308176101,36.93207547169812,73.15723270440252,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,,29.965161290322584,35.752903225806456,66.45548387096774,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,,25.43540372670808,47.14968944099379,59.49068322981366,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
14.0,,18.63939393939394,29.792727272727273,66.06060606060606,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10.0,,20.74179104477612,27.129850746268666,77.19253731343284,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0,,13.012413793103448,15.258620689655173,96.43586206896552,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3.0,,20.74179104477612,27.129850746268666,77.19253731343284,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
10.0,,19.32992125984252,27.33700787401575,45.98110236220473,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,,19.88867924528302,35.60251572327045,51.0503144654088,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.0,,22.398039215686275,32.05424836601307,52.04575163398693,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.0,,25.42039473684211,28.40921052631579,59.66447368421053,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,,23.176086956521743,45.87934782608695,37.141304347826086,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
16.0,,21.619354838709675,32.18387096774193,57.47822580645161,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
12.0,,18.53024691358025,30.59320987654321,63.901234567901234,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4.0,,24.17093023255814,38.31453488372093,55.80523255813954,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,,27.982524271844653,32.19805825242719,47.36310679611651,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
18.0,,18.25320197044335,30.026108374384233,59.748768472906406,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,,18.25320197044335,30.026108374384233,59.748768472906406,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.0,,24.519108280254777,28.4656050955414,59.05477707006369,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
18.0,,18.90508474576272,30.32203389830509,62.135593220338976,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
11.0,,21.78717948717949,36.08397435897436,40.51923076923077,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,,18.568595041322315,29.82396694214876,54.85289256198346,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8.0,,23.12148148148148,27.98,55.44666666666667,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7.0,,25.42039473684211,28.40921052631579,59.66447368421053,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0,,28.806060606060612,40.34242424242424,51.362878787878785,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9.0,,27.982524271844653,32.19805825242719,47.36310679611651,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
16.0,,12.899367088607592,17.41898734177215,83.17088607594937,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.0,,17.873333333333335,28.24066666666667,61.92666666666667,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.0,,20.96602564102564,33.18397435897436,49.73076923076923,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,,19.446428571428573,37.01964285714286,24.089285714285715,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
18.0,,26.69743589743589,37.40833333333334,43.65384615384615,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
13.0,,17.449549549549552,30.13963963963964,54.15765765765766,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6.0,,19.00588235294118,30.80588235294118,60.96078431372549,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
17.0,,30.164843750000003,54.46171875,47.734375,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6.0,,21.78717948717949,36.08397435897436,40.51923076923077,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
16.0,,21.503401360544217,26.441496598639453,87.83061224489796,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8.0,,13.09568345323741,15.205755395683456,80.1611510791367,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.0,,27.982524271844653,32.19805825242719,47.36310679611651,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11.0,,26.210852713178294,28.610852713178296,53.372093023255815,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
16.0,,20.25592105263158,30.74671052631579,35.13815789473684,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.0,,26.09189189189189,31.79256756756757,57.79054054054054,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,,20.147727272727273,40.72727272727273,54.724242424242426,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6.0,,19.392537313432832,38.950746268656715,39.403731343283575,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.0,,20.760740740740744,37.59555555555555,61.42444444444444,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.0,,17.873333333333335,28.24066666666667,61.92666666666667,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.0,,20.96602564102564,33.18397435897436,49.73076923076923,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.0,,20.760740740740744,37.59555555555555,61.42444444444444,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5.0,,17.327358490566038,27.89811320754717,37.700943396226414,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
13.0,,26.89421487603306,54.525619834710746,39.09090909090909,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
14.0,,22.7546762589928,32.72949640287769,52.697841726618705,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0,,27.11741935483871,36.689032258064515,59.42580645161291,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5.0,,10.62111801242236,16.827329192546582,69.4888198757764,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.0,,25.09907407407407,27.548148148148147,67.84722222222223,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,,22.02977099236641,34.33206106870229,67.41526717557252,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7.0,,21.619354838709675,32.18387096774193,57.47822580645161,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
20.0,,18.63939393939394,29.792727272727273,66.06060606060606,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,,19.446428571428573,37.01964285714286,24.089285714285715,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2.0,,25.66,44.09692307692307,33.893076923076926,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
10.0,,23.12148148148148,27.98,55.44666666666667,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
16.0,,24.860625,41.209999999999994,49.225,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7.0,,18.90508474576272,30.32203389830509,62.135593220338976,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
17.0,,20.760740740740744,37.59555555555555,61.42444444444444,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,,20.96602564102564,33.18397435897436,49.73076923076923,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
9.0,,20.62222222222222,38.40208333333333,44.451388888888886,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0,,21.691160220994476,37.50110497237569,43.430939226519335,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
16.0,,36.56585365853658,48.957317073170735,7.109756097560975,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.0,,21.29140625,40.6328125,44.16796874999999,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7.0,,15.77074829931973,27.670068027210885,67.33333333333333,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,,10.62111801242236,16.827329192546582,69.4888198757764,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.0,,20.74179104477612,27.129850746268666,77.19253731343284,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2.0,,22.203076923076924,32.9223076923077,57.55307692307692,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
19.0,,29.330128205128204,42.928205128205136,42.32051282051282,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
19.0,,33.1015037593985,49.31127819548872,32.285714285714285,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
15.0,,28.575483870967748,34.310322580645156,61.68387096774194,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16.0,,16.791866028708135,24.94114832535885,70.77511961722487,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,,27.73469387755102,43.13877551020408,33.14965986394558,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.0,,25.09907407407407,27.548148148148147,67.84722222222223,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.0,,16.791866028708135,24.94114832535885,70.77511961722487,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9.0,,22.02977099236641,34.33206106870229,67.41526717557252,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
18.0,,21.691160220994476,37.50110497237569,43.430939226519335,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6.0,,30.16988636363636,43.10227272727273,39.94431818181818,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1.0,,23.203030303030303,41.633333333333326,46.28787878787879,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5.0,,21.206707317073167,47.579268292682926,31.2109756097561,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.0,,24.132467532467533,41.096103896103905,63.44155844155844,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.0,,27.73469387755102,43.13877551020408,33.14965986394558,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.0,,22.7546762589928,32.72949640287769,52.697841726618705,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
18.0,,16.050476190476193,32.33904761904761,52.28666666666667,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,,18.63939393939394,29.792727272727273,66.06060606060606,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
20.0,,20.760740740740744,37.59555555555555,61.42444444444444,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
13.0,,25.547368421052628,45.63947368421053,23.55263157894737,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,,20.74179104477612,27.129850746268666,77.19253731343284,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.0,,29.4,50.93152173913043,37.202173913043474,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
13.0,,18.25320197044335,30.026108374384233,59.748768472906406,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.0,,24.132467532467533,41.096103896103905,63.44155844155844,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
14.0,,18.0304,23.2608,71.1368,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
15.0,,24.546078431372553,42.03333333333334,49.049019607843135,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6.0,,17.797345132743363,24.569911504424784,73.38053097345133,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0,,21.475572519083972,29.081679389312978,29.242748091603048,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
15.0,,21.93358778625954,30.486259541984733,37.555725190839695,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5.0,,24.077477477477483,36.32432432432432,30.91531531531532,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.0,,25.287068965517243,43.227586206896554,58.55603448275862,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
12.0,,28.684166666666663,52.025,33.8325,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0,,21.619354838709675,32.18387096774193,57.47822580645161,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
11.0,,20.74179104477612,27.129850746268666,77.19253731343284,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
12.0,,19.76356589147287,39.65426356589147,51.40852713178294,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
10.0,,27.43163265306122,52.16938775510204,38.73979591836735,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
